3.678853552557343e-003	2.101427e-001	1.192869e+000
3.688619177557342e-003	2.737025e-001	1.191705e+000
3.698384802557342e-003	3.441834e-001	1.190542e+000
3.708150427557342e-003	4.209136e-001	1.189379e+000
3.717916052557342e-003	5.031621e-001	1.188218e+000
3.727681677557341e-003	5.901451e-001	1.187059e+000
3.747212927557341e-003	7.749615e-001	1.184742e+000
3.755583463271627e-003	8.586697e-001	1.183751e+000
3.763953998985912e-003	9.419197e-001	1.182761e+000
3.772324534700198e-003	1.024711e+000	1.181771e+000
3.780695070414483e-003	1.107045e+000	1.180782e+000
3.789065606128769e-003	1.188920e+000	1.179794e+000
3.797436141843054e-003	1.270337e+000	1.178807e+000
3.805806677557340e-003	1.351296e+000	1.177821e+000
3.815572302557340e-003	1.440909e+000	1.176671e+000
3.825337927557339e-003	1.526321e+000	1.175523e+000
3.835103552557339e-003	1.606717e+000	1.174375e+000
3.844869177557339e-003	1.681331e+000	1.173230e+000
3.854634802557339e-003	1.749453e+000	1.172093e+000
3.864400427557339e-003	1.810434e+000	1.171025e+000
3.874166052557338e-003	1.863692e+000	1.170370e+000
3.883931677557338e-003	1.908719e+000	1.171364e+000
3.893697302557338e-003	1.945087e+000	1.176332e+000
3.903462927557338e-003	1.972449e+000	1.186785e+000
3.913228552557338e-003	1.990545e+000	1.200938e+000
3.922994177557338e-003	1.999201e+000	1.214675e+000
3.932759802557338e-003	1.998336e+000	1.224910e+000
3.942525427557337e-003	1.987958e+000	1.230931e+000
3.952291052557337e-003	1.968165e+000	1.233540e+000
3.962056677557337e-003	1.939147e+000	1.233989e+000
3.971822302557337e-003	1.901179e+000	1.233358e+000
3.981587927557337e-003	1.854623e+000	1.232308e+000
3.991353552557336e-003	1.799924e+000	1.231136e+000
4.001119177557336e-003	1.737602e+000	1.229939e+000
4.010884802557336e-003	1.668252e+000	1.228740e+000
4.020650427557336e-003	1.592533e+000	1.227540e+000
4.030416052557335e-003	1.511169e+000	1.226342e+000
4.049947302557335e-003	1.334648e+000	1.223949e+000
4.058317838271620e-003	1.253237e+000	1.222925e+000
4.066688373985906e-003	1.171490e+000	1.221902e+000
4.075058909700191e-003	1.089409e+000	1.220879e+000
4.083429445414477e-003	1.006992e+000	1.219858e+000
4.091799981128763e-003	9.242393e-001	1.218837e+000
4.100170516843049e-003	8.411517e-001	1.217817e+000
4.108541052557334e-003	7.577289e-001	1.216799e+000
4.128072302557333e-003	5.740438e-001	1.214424e+000
4.137837927557333e-003	4.878598e-001	1.213239e+000
4.147603552557333e-003	4.065560e-001	1.212055e+000
4.157369177557333e-003	3.309073e-001	1.210872e+000
4.167134802557333e-003	2.616345e-001	1.209690e+000
4.176900427557332e-003	1.993977e-001	1.208509e+000
4.186666052557332e-003	1.447899e-001	1.207329e+000
4.196431677557332e-003	9.833163e-002	1.206151e+000
4.206197302557332e-003	6.046547e-002	1.204974e+000
